Image,Mask
4_11.tif,4_11_mask.tif
4_120.tif,4_120_mask.tif
4_12.tif,4_12_mask.tif
4_13.tif,4_13_mask.tif
4_14.tif,4_14_mask.tif
4_15.tif,4_15_mask.tif
4_16.tif,4_16_mask.tif
4_17.tif,4_17_mask.tif
4_18.tif,4_18_mask.tif
4_19.tif,4_19_mask.tif
4_1.tif,4_1_mask.tif
4_20.tif,4_20_mask.tif
4_21.tif,4_21_mask.tif
4_22.tif,4_22_mask.tif
4_23.tif,4_23_mask.tif
4_24.tif,4_24_mask.tif
4_25.tif,4_25_mask.tif
4_26.tif,4_26_mask.tif
4_27.tif,4_27_mask.tif
4_28.tif,4_28_mask.tif
4_29.tif,4_29_mask.tif
4_2.tif,4_2_mask.tif
4_30.tif,4_30_mask.tif
4_31.tif,4_31_mask.tif
4_32.tif,4_32_mask.tif
4_33.tif,4_33_mask.tif
4_34.tif,4_34_mask.tif
4_35.tif,4_35_mask.tif
4_36.tif,4_36_mask.tif
4_37.tif,4_37_mask.tif
4_38.tif,4_38_mask.tif
4_39.tif,4_39_mask.tif
4_3.tif,4_3_mask.tif
4_40.tif,4_40_mask.tif
4_41.tif,4_41_mask.tif
4_42.tif,4_42_mask.tif
4_43.tif,4_43_mask.tif
4_44.tif,4_44_mask.tif
4_45.tif,4_45_mask.tif
4_46.tif,4_46_mask.tif
4_47.tif,4_47_mask.tif
4_48.tif,4_48_mask.tif
4_49.tif,4_49_mask.tif
4_4.tif,4_4_mask.tif
4_50.tif,4_50_mask.tif
4_51.tif,4_51_mask.tif
4_52.tif,4_52_mask.tif
4_53.tif,4_53_mask.tif
4_54.tif,4_54_mask.tif
4_55.tif,4_55_mask.tif
4_56.tif,4_56_mask.tif
4_57.tif,4_57_mask.tif
4_58.tif,4_58_mask.tif
4_59.tif,4_59_mask.tif
4_5.tif,4_5_mask.tif
4_60.tif,4_60_mask.tif
4_61.tif,4_61_mask.tif
4_62.tif,4_62_mask.tif
4_63.tif,4_63_mask.tif
4_64.tif,4_64_mask.tif
4_65.tif,4_65_mask.tif
4_66.tif,4_66_mask.tif
4_67.tif,4_67_mask.tif
4_68.tif,4_68_mask.tif
4_69.tif,4_69_mask.tif
4_6.tif,4_6_mask.tif
4_70.tif,4_70_mask.tif
4_71.tif,4_71_mask.tif
4_72.tif,4_72_mask.tif
4_73.tif,4_73_mask.tif
4_74.tif,4_74_mask.tif
4_75.tif,4_75_mask.tif
4_76.tif,4_76_mask.tif
4_77.tif,4_77_mask.tif
4_78.tif,4_78_mask.tif
4_79.tif,4_79_mask.tif
4_7.tif,4_7_mask.tif
4_80.tif,4_80_mask.tif
4_81.tif,4_81_mask.tif
4_82.tif,4_82_mask.tif
4_83.tif,4_83_mask.tif
4_84.tif,4_84_mask.tif
4_85.tif,4_85_mask.tif
4_86.tif,4_86_mask.tif
4_87.tif,4_87_mask.tif
4_88.tif,4_88_mask.tif
4_89.tif,4_89_mask.tif
4_8.tif,4_8_mask.tif
4_90.tif,4_90_mask.tif
4_91.tif,4_91_mask.tif
4_92.tif,4_92_mask.tif
4_93.tif,4_93_mask.tif
4_94.tif,4_94_mask.tif
4_95.tif,4_95_mask.tif
4_96.tif,4_96_mask.tif
4_97.tif,4_97_mask.tif
4_98.tif,4_98_mask.tif
4_99.tif,4_99_mask.tif
4_9.tif,4_9_mask.tif
5_100.tif,5_100_mask.tif
5_101.tif,5_101_mask.tif
5_102.tif,5_102_mask.tif
5_103.tif,5_103_mask.tif
5_104.tif,5_104_mask.tif
5_105.tif,5_105_mask.tif
5_106.tif,5_106_mask.tif
5_107.tif,5_107_mask.tif
5_108.tif,5_108_mask.tif
5_109.tif,5_109_mask.tif
5_10.tif,5_10_mask.tif
5_110.tif,5_110_mask.tif
5_111.tif,5_111_mask.tif
5_112.tif,5_112_mask.tif
5_113.tif,5_113_mask.tif
5_114.tif,5_114_mask.tif
5_115.tif,5_115_mask.tif
5_116.tif,5_116_mask.tif
5_117.tif,5_117_mask.tif
5_118.tif,5_118_mask.tif
5_119.tif,5_119_mask.tif
5_11.tif,5_11_mask.tif
5_120.tif,5_120_mask.tif
5_12.tif,5_12_mask.tif
5_13.tif,5_13_mask.tif
5_14.tif,5_14_mask.tif
5_15.tif,5_15_mask.tif
5_16.tif,5_16_mask.tif
5_17.tif,5_17_mask.tif
5_18.tif,5_18_mask.tif
5_19.tif,5_19_mask.tif
5_1.tif,5_1_mask.tif
5_20.tif,5_20_mask.tif
5_21.tif,5_21_mask.tif
5_22.tif,5_22_mask.tif
5_23.tif,5_23_mask.tif
5_24.tif,5_24_mask.tif
5_25.tif,5_25_mask.tif
5_26.tif,5_26_mask.tif
5_27.tif,5_27_mask.tif
5_28.tif,5_28_mask.tif
5_29.tif,5_29_mask.tif
5_2.tif,5_2_mask.tif
5_30.tif,5_30_mask.tif
5_31.tif,5_31_mask.tif
5_32.tif,5_32_mask.tif
5_33.tif,5_33_mask.tif
5_34.tif,5_34_mask.tif
5_35.tif,5_35_mask.tif
5_36.tif,5_36_mask.tif
5_37.tif,5_37_mask.tif
5_38.tif,5_38_mask.tif
5_39.tif,5_39_mask.tif
5_3.tif,5_3_mask.tif
5_40.tif,5_40_mask.tif
5_41.tif,5_41_mask.tif
5_42.tif,5_42_mask.tif
5_43.tif,5_43_mask.tif
5_44.tif,5_44_mask.tif
5_45.tif,5_45_mask.tif
5_46.tif,5_46_mask.tif
5_47.tif,5_47_mask.tif
5_48.tif,5_48_mask.tif
5_49.tif,5_49_mask.tif
5_4.tif,5_4_mask.tif
5_50.tif,5_50_mask.tif
5_51.tif,5_51_mask.tif
5_52.tif,5_52_mask.tif
5_53.tif,5_53_mask.tif
5_54.tif,5_54_mask.tif
5_55.tif,5_55_mask.tif
5_56.tif,5_56_mask.tif
5_57.tif,5_57_mask.tif
5_58.tif,5_58_mask.tif
5_59.tif,5_59_mask.tif
5_5.tif,5_5_mask.tif
5_60.tif,5_60_mask.tif
5_61.tif,5_61_mask.tif
5_62.tif,5_62_mask.tif
5_63.tif,5_63_mask.tif
5_64.tif,5_64_mask.tif
5_65.tif,5_65_mask.tif
5_66.tif,5_66_mask.tif
5_67.tif,5_67_mask.tif
5_68.tif,5_68_mask.tif
5_69.tif,5_69_mask.tif
5_6.tif,5_6_mask.tif
5_70.tif,5_70_mask.tif
5_71.tif,5_71_mask.tif
5_72.tif,5_72_mask.tif
5_73.tif,5_73_mask.tif
5_74.tif,5_74_mask.tif
5_75.tif,5_75_mask.tif
5_76.tif,5_76_mask.tif
5_77.tif,5_77_mask.tif
5_78.tif,5_78_mask.tif
5_79.tif,5_79_mask.tif
5_7.tif,5_7_mask.tif
5_80.tif,5_80_mask.tif
5_81.tif,5_81_mask.tif
5_82.tif,5_82_mask.tif
5_83.tif,5_83_mask.tif
5_84.tif,5_84_mask.tif
5_85.tif,5_85_mask.tif
5_86.tif,5_86_mask.tif
5_87.tif,5_87_mask.tif
5_88.tif,5_88_mask.tif
5_89.tif,5_89_mask.tif
5_8.tif,5_8_mask.tif
5_90.tif,5_90_mask.tif
5_91.tif,5_91_mask.tif
5_92.tif,5_92_mask.tif
5_93.tif,5_93_mask.tif
5_94.tif,5_94_mask.tif
5_95.tif,5_95_mask.tif
5_96.tif,5_96_mask.tif
5_97.tif,5_97_mask.tif
5_98.tif,5_98_mask.tif
5_99.tif,5_99_mask.tif
5_9.tif,5_9_mask.tif
6_100.tif,6_100_mask.tif
6_101.tif,6_101_mask.tif
6_102.tif,6_102_mask.tif
6_103.tif,6_103_mask.tif
6_104.tif,6_104_mask.tif
6_105.tif,6_105_mask.tif
6_106.tif,6_106_mask.tif
6_107.tif,6_107_mask.tif
6_108.tif,6_108_mask.tif
6_109.tif,6_109_mask.tif
6_10.tif,6_10_mask.tif
6_110.tif,6_110_mask.tif
6_111.tif,6_111_mask.tif
6_112.tif,6_112_mask.tif
6_113.tif,6_113_mask.tif
6_114.tif,6_114_mask.tif
6_115.tif,6_115_mask.tif
6_116.tif,6_116_mask.tif
6_117.tif,6_117_mask.tif
6_118.tif,6_118_mask.tif
6_119.tif,6_119_mask.tif
6_11.tif,6_11_mask.tif
6_120.tif,6_120_mask.tif
6_12.tif,6_12_mask.tif
6_13.tif,6_13_mask.tif
6_14.tif,6_14_mask.tif
6_15.tif,6_15_mask.tif
6_16.tif,6_16_mask.tif
6_17.tif,6_17_mask.tif
6_18.tif,6_18_mask.tif
6_19.tif,6_19_mask.tif
6_1.tif,6_1_mask.tif
6_20.tif,6_20_mask.tif
6_21.tif,6_21_mask.tif
6_22.tif,6_22_mask.tif
6_23.tif,6_23_mask.tif
6_24.tif,6_24_mask.tif
6_25.tif,6_25_mask.tif
6_26.tif,6_26_mask.tif
6_27.tif,6_27_mask.tif
6_28.tif,6_28_mask.tif
6_29.tif,6_29_mask.tif
6_2.tif,6_2_mask.tif
6_30.tif,6_30_mask.tif
6_31.tif,6_31_mask.tif
6_32.tif,6_32_mask.tif
6_33.tif,6_33_mask.tif
6_34.tif,6_34_mask.tif
6_35.tif,6_35_mask.tif
6_36.tif,6_36_mask.tif
6_37.tif,6_37_mask.tif
6_38.tif,6_38_mask.tif
6_39.tif,6_39_mask.tif
6_3.tif,6_3_mask.tif
6_40.tif,6_40_mask.tif
6_41.tif,6_41_mask.tif
6_42.tif,6_42_mask.tif
6_43.tif,6_43_mask.tif
6_44.tif,6_44_mask.tif
6_45.tif,6_45_mask.tif
6_46.tif,6_46_mask.tif
6_47.tif,6_47_mask.tif
6_48.tif,6_48_mask.tif
6_49.tif,6_49_mask.tif
6_4.tif,6_4_mask.tif
6_50.tif,6_50_mask.tif
6_51.tif,6_51_mask.tif
6_52.tif,6_52_mask.tif
6_53.tif,6_53_mask.tif
6_54.tif,6_54_mask.tif
6_55.tif,6_55_mask.tif
6_56.tif,6_56_mask.tif
6_57.tif,6_57_mask.tif
6_58.tif,6_58_mask.tif
6_59.tif,6_59_mask.tif
6_5.tif,6_5_mask.tif
6_60.tif,6_60_mask.tif
6_61.tif,6_61_mask.tif
6_62.tif,6_62_mask.tif
6_63.tif,6_63_mask.tif
6_64.tif,6_64_mask.tif
6_65.tif,6_65_mask.tif
6_66.tif,6_66_mask.tif
6_67.tif,6_67_mask.tif
6_68.tif,6_68_mask.tif
6_69.tif,6_69_mask.tif
6_6.tif,6_6_mask.tif
6_70.tif,6_70_mask.tif
6_71.tif,6_71_mask.tif
6_72.tif,6_72_mask.tif
6_73.tif,6_73_mask.tif
6_74.tif,6_74_mask.tif
6_75.tif,6_75_mask.tif
6_76.tif,6_76_mask.tif
6_77.tif,6_77_mask.tif
6_78.tif,6_78_mask.tif
6_79.tif,6_79_mask.tif
6_7.tif,6_7_mask.tif
6_80.tif,6_80_mask.tif
6_81.tif,6_81_mask.tif
6_82.tif,6_82_mask.tif
6_83.tif,6_83_mask.tif
6_84.tif,6_84_mask.tif
6_85.tif,6_85_mask.tif
6_86.tif,6_86_mask.tif
6_87.tif,6_87_mask.tif
6_88.tif,6_88_mask.tif
6_89.tif,6_89_mask.tif
6_8.tif,6_8_mask.tif
6_90.tif,6_90_mask.tif
6_91.tif,6_91_mask.tif
6_92.tif,6_92_mask.tif
6_93.tif,6_93_mask.tif
6_94.tif,6_94_mask.tif
6_95.tif,6_95_mask.tif
6_96.tif,6_96_mask.tif
6_97.tif,6_97_mask.tif
6_98.tif,6_98_mask.tif
6_99.tif,6_99_mask.tif
6_9.tif,6_9_mask.tif
